StockCode,Description,PurchaseCount,TotalQuantity,AverageQuantity,TotalRevenue,AverageRevenue,UniqueCustomers,TotalQuantity_Normalized,TotalRevenue_Normalized,PurchaseCount_Normalized,PopularityScore,PopularityRank
21749,LARGE RED SPOT WINDMILL,222,4722,21.27,8974.7,40.43,153,0.07132650183322366,0.43569964325499305,0.04287099903006789,0.1833,512
21750, LARGE SKULL WINDMILL,52,291,5.6,599.1,11.52,43,0.029670019742408574,0.41695440504369463,0.009893307468477207,0.1522,811
21752,GLASS CAKE STAND MIRRORED BASE,36,61,1.69,867.95,24.11,32,0.02750775594622544,0.41755611206087645,0.006789524733268671,0.1506,827
21754,HOME BUILDING BLOCK WORD,1871,7201,3.85,42275.01,22.59,682,0.09463194509730187,0.5102283031074313,0.3627546071774976,0.3225,56
21755,LOVE BUILDING BLOCK WORD,1520,5319,3.5,31304.81,20.6,661,0.07693898655635988,0.4856761501601098,0.29466537342386034,0.2858,86
21756,BATH BUILDING BLOCK WORD,525,1537,2.93,9129.08,17.39,327,0.04138384882955721,0.43604515759128654,0.10164888457807954,0.193,434
21757,LIGHTHOUSE PRINTED METAL SIGN,32,69,2.16,341.55,10.67,15,0.02758296512174485,0.41637798829727407,0.0060135790494665374,0.15,833
21758,VINTAGE SHELLS PRINT,45,101,2.24,647.45,14.39,34,0.027883801823822506,0.41706261606947387,0.008535402521823473,0.1512,821
21759,METAL WALL SHELF UNIT WITH HOOKS,11,27,2.45,968.08,88.01,11,0.027188116950267932,0.4177802107167455,0.0019398642095053346,0.149,843
21760,FRENCH STYLE WALL DRESSER,15,13,0.87,1490.0,99.33,13,0.02705650089310896,0.41894830789512566,0.0027158098933074684,0.1496,837
21761,WOOD AND GLASS MEDICINE CABINET,25,64,2.56,1784.8,71.39,21,0.02753595938704522,0.4196080930119759,0.004655674102812803,0.1506,827
21763,VINTAGE WOODEN BAR STOOL,19,40,2.11,1076.05,56.63,15,0.02731033186048698,0.41802185589675334,0.0034917555771096023,0.1496,837
21764,VINTAGE WOODEN PLATE RACK,12,16,1.33,619.2,51.6,11,0.02708470433392874,0.41699939039257083,0.002133850630455868,0.1487,846
21765,HANGING METAL BIRD BATH,123,329,2.67,2547.15,20.71,103,0.030027263326125788,0.4213142910575348,0.023666343355965083,0.1583,750
21766,VINTAGE WOOD ORGANISER,1,-2,-2.0,-33.9,-33.9,1,0.026915483689010058,0.4155377022656547,0.0,0.1475,858
21767,FRENCH STYLE WIRE DOOR CABINET ,1,1,1.0,29.95,29.95,1,0.02694368712982984,0.41568060348584085,0.0,0.1475,858
21768,WALL MOUNTED VINTAGE ORGANISER,125,446,3.57,5327.04,42.62,95,0.031127197518097206,0.4275358990917302,0.02405431619786615,0.1609,724
21769,VINTAGE POST OFFICE CABINET,52,119,2.29,7635.07,146.83,43,0.028053022468741185,0.4327014480850946,0.009893307468477207,0.1569,764
21770,OPEN CLOSED METAL SIGN,585,2848,4.87,13714.41,23.44,423,0.053708752467801074,0.44630747947000726,0.11328806983511154,0.2044,355
21772,VINTAGE METAL CAKE STAND CREAM ,1,1,1.0,12.75,12.75,1,0.02694368712982984,0.4156421085604344,0.0,0.1475,858
21773,DECORATIVE ROSE BATHROOM BOTTLE,110,1239,11.26,1087.71,9.89,87,0.038582307041459055,0.4180479518752556,0.02114451988360815,0.1593,740
21774,DECORATIVE CATS BATHROOM BOTTLE,110,1260,11.45,1157.76,10.53,79,0.03877973112719752,0.41820472917320467,0.02114451988360815,0.1594,739
21775,DECORATIVE FLORE BATHROOM BOTTLE,82,507,6.18,593.91,7.24,63,0.031700667481432736,0.41694278942376095,0.01571290009699321,0.1548,785
21777,RECIPE BOX WITH METAL HEART,321,1044,3.25,7942.8,24.74,169,0.036749083388173356,0.43339017153831133,0.06207565470417071,0.1774,562
21779,MA CAMPAGNE MINI WOODEN CHEST,25,291,11.64,1062.75,42.51,21,0.029670019742408574,0.4179920894718751,0.004655674102812803,0.1508,825
21780,MA CAMPAGNE 4 DRAWER WALL SHELF,17,125,7.35,835.55,49.15,17,0.028109429350380747,0.4174835983641805,0.0031037827352085354,0.1496,837
21781,MA CAMPAGNE CUTLERY BOX,337,551,1.64,8008.65,23.76,150,0.03211431794678951,0.4335375489126146,0.06517943743937925,0.1769,567
21784,SHOE SHINE BOX ,140,224,1.6,2205.6,15.75,79,0.029040142897433487,0.420549875838199,0.02696411251212415,0.1589,744
21785,RAIN PONCHO ,79,1972,24.96,1465.2,18.55,71,0.045473347748425305,0.41889280358407455,0.01513094083414161,0.1598,735
21786,RAIN HAT WITH RED SPOTS,228,6796,29.81,2522.89,11.07,131,0.09082448058663158,0.42125999530809527,0.044034917555771096,0.1854,493
21787,RAIN PONCHO WITH RED SPOTS,360,14190,39.42,10965.18,30.46,221,0.16033656106044938,0.44015449087842595,0.06964112512124151,0.2234,252
21788,KIDS RAIN MAC BLUE,187,3140,16.79,2497.18,13.35,143,0.05645388737425966,0.42120245434692083,0.036081474296799226,0.1712,621
21789,KIDS RAIN MAC PINK,185,2662,14.39,2167.48,11.72,138,0.05196013913697471,0.42046456034072843,0.035693501454898156,0.1694,639
21790,VINTAGE SNAP CARDS,1517,24917,16.43,19794.67,13.05,793,0.2611826642850428,0.4599155698858137,0.29408341416100875,0.3384,41
21791,VINTAGE HEADS AND TAILS CARD GAME ,1077,15122,14.04,17991.4,16.71,642,0.16909843000846103,0.45587971266850535,0.208729388942774,0.2779,103
21792,CLASSIC FRENCH STYLE BASKET GREEN ,137,473,3.45,2337.15,17.06,111,0.03138102848547523,0.42084429487524666,0.026382153249272552,0.1595,738
21793,CLASSIC FRENCH STYLE BASKET BROWN,94,344,3.66,1564.44,16.64,81,0.030168280530224686,0.41911491035136156,0.018040737148399613,0.1558,775
21794,CLASSIC FRENCH STYLE BASKET NATURAL,157,664,4.23,3147.52,20.05,123,0.03317664755100122,0.42265796538115546,0.03026188166828322,0.162,713
21795,SET OF 3 BLUE STRIPE BASKET,77,435,5.65,3620.22,47.02,64,0.031023784901758014,0.4237159044067155,0.014742967992240542,0.1565,768
21796,SET OF 3 RED STRIPE BASKETS,66,323,4.89,2769.44,41.96,57,0.029970856444486226,0.4218117932068721,0.012609117361784675,0.1548,785
21801,CHRISTMAS TREE DECORATION WITH BELL,82,1824,22.24,766.08,9.34,69,0.04408197800131616,0.41732811915092544,0.01571290009699321,0.159,743
21802,CHRISTMAS TREE HEART DECORATION,102,2387,23.4,1002.54,9.83,89,0.049374823728494874,0.41785733485218196,0.01959262851600388,0.1623,710
21803,CHRISTMAS TREE STAR DECORATION,102,2489,24.4,1045.38,10.25,86,0.0503337407163674,0.4179532140733687,0.01959262851600388,0.1626,707
21804,WHITE CHRISTMAS GARLAND STARS TREES,112,541,4.83,2017.95,18.02,92,0.032020306477390244,0.4201299006781687,0.021532492725509216,0.1579,754
21805,WHITE CHRISTMAS TREE DECORATION ,84,2124,25.29,874.8,10.41,77,0.04690232208329416,0.4175714428887272,0.016100872938894277,0.1602,731
21806,WHITE CHRISTMAS HEART DECORATION,108,2590,23.98,1079.16,9.99,95,0.05128325655729999,0.41802881631640537,0.02075654704170708,0.1634,699
21807,WHITE CHRISTMAS STAR DECORATION,140,2998,21.41,1250.52,8.93,114,0.05511892450879007,0.41841233320115245,0.02696411251212415,0.1668,665
21808,"CHRISTMAS GARLAND STARS,TREES",86,755,8.78,1853.75,21.56,70,0.03403215192253455,0.4197624084251605,0.016488845780795344,0.1568,765
21809,CHRISTMAS HANGING TREE WITH BELL,153,2868,18.75,2202.69,14.4,118,0.0538967754065996,0.42054336303395873,0.029485935984481085,0.168,653
21810,CHRISTMAS HANGING STAR WITH BELL,259,6222,24.02,3624.9,14.0,171,0.08542822224311367,0.42372637860734935,0.050048496605237636,0.1864,483
21811,CHRISTMAS HANGING HEART WITH BELL,287,5711,19.9,3919.25,13.66,199,0.08062423615681114,0.42438515658952325,0.05548011639185257,0.1868,479
21812,GARLAND WITH HEARTS AND BELLS,129,571,4.43,2784.45,21.58,103,0.03230234088558804,0.42184538674352046,0.024830261881668283,0.1597,736
21813,GARLAND WITH STARS AND BELLS,93,463,4.98,2241.45,24.1,76,0.03128701701607596,0.4206301109007468,0.017846750727449078,0.1566,767
21814,HEART T-LIGHT HOLDER ,75,639,8.52,924.15,12.32,59,0.032941618877503055,0.4176818919915649,0.014354995150339476,0.155,783
21815, STAR  T-LIGHT HOLDER ,66,611,9.26,883.55,13.39,58,0.03267838676318511,0.4175910260629892,0.012609117361784675,0.1543,790
21816,CHRISTMAS TREE T-LIGHT HOLDER,42,405,9.64,587.25,13.98,34,0.030741750493560215,0.41692788383055124,0.007953443258971873,0.1519,814
21817,GLITTER CHRISTMAS TREE,126,1671,13.26,1058.79,8.4,102,0.04264360251950738,0.41798322668672344,0.02424830261881668,0.1616,717
21818,GLITTER CHRISTMAS HEART ,286,4104,14.35,2457.12,8.59,197,0.06551659302434897,0.4211127969799567,0.055286129970902036,0.1806,537
21819,GLITTER CHRISTMAS STAR ,240,3780,15.75,2173.76,9.06,178,0.06247062141581273,0.4204786154646559,0.046362754607177495,0.1764,571
21820,GLITTER HEART GARLAND WITH BELLS ,141,710,5.04,2612.21,18.53,112,0.03360910031023785,0.4214599003509618,0.027158098933074686,0.1607,726
21821,GLITTER STAR GARLAND WITH BELLS ,111,638,5.75,2360.1,21.26,86,0.03293221773056313,0.4208956587437396,0.02133850630455868,0.1584,749
21822,GLITTER CHRISTMAS TREE WITH BELLS,104,859,8.26,1086.51,10.45,73,0.035009871204286926,0.4180452661827855,0.019980601357904946,0.1577,756
21823,PAINTED METAL HEART WITH HOLLY BELL,180,2244,12.47,2189.44,12.16,136,0.04803045971608536,0.4205137085129334,0.03472356935014549,0.1678,655
21824,PAINTED METAL STAR WITH HOLLY BELLS,169,2280,13.49,1883.36,11.14,137,0.04836890100592272,0.4198286778868631,0.032589718719689624,0.1669,664
21825,PAINTED METAL TREE WITH HOLLY BELLS,73,719,9.85,1023.35,14.02,62,0.03369371063269719,0.41790390923576964,0.01396702230843841,0.1552,781
21826,EIGHT PIECE DINOSAUR SET,203,1638,8.07,2006.46,9.88,136,0.0423333646704898,0.4201041851727663,0.03918525703200776,0.1672,661
21827,EIGHT PIECE CREEPY CRAWLIE SET,129,797,6.18,991.69,7.69,89,0.03442700009401147,0.4178330517160971,0.024830261881668283,0.159,743
21828,EIGHT PIECE SNAKE  SET,149,1060,7.11,1283.96,8.62,107,0.036899501739212186,0.4184871744979892,0.02870999030067895,0.1614,719
21829,DINOSAUR KEYRINGS ASSORTED,307,13903,45.29,2879.34,9.38,211,0.15763843188869042,0.4220577578756029,0.05935984481086324,0.213,304
21830,ASSORTED CREEPY CRAWLIES,231,6715,29.07,2812.27,12.17,151,0.09006298768449751,0.4219076500472883,0.0446168768186227,0.1855,492
21832,CHOCOLATE CALCULATOR,289,2979,10.31,4806.83,16.63,205,0.05494030271693147,0.42637162902512,0.05586808923375364,0.1791,549
21833,CAMOUFLAGE LED TORCH,348,5741,16.5,9499.81,27.3,211,0.08090627056500893,0.4368748798991898,0.06731328806983511,0.195,417
21836,GINGHAM OVEN GLOVE RED HEART ,82,221,2.7,828.75,10.11,77,0.029011939456613706,0.4174683794401826,0.01571290009699321,0.1541,792
21837,CROSS STITCH ALPHABET CUSHION COVER,71,214,3.01,1273.3,17.93,61,0.02894613142803422,0.41846331659654545,0.013579049466537343,0.1537,796
21838,DADDY MOUSE RED GINGHAM BOW TIE,1,1,1.0,5.45,5.45,1,0.02694368712982984,0.41562577059790723,0.0,0.1475,858
21839,MUMMY MOUSE RED GINGHAM RIBBON,82,196,2.39,1047.2,12.77,71,0.02877691078311554,0.41795728737361526,0.01571290009699321,0.1541,792
21841,BABY MOUSE RED GINGHAM DRESS,126,424,3.37,1772.5,14.07,106,0.030920372285418822,0.41958056466415616,0.02424830261881668,0.1582,751
21842,PINK HEART CANDY BUTTON CALCULATOR,38,541,14.24,1257.15,33.08,32,0.032020306477390244,0.41842717165205046,0.007177497575169738,0.1525,808
21843,RETRO SPOT CAKE STAND,1434,5143,3.59,52686.89,36.74,608,0.07528438469493279,0.5335308928714426,0.27798254122211447,0.2956,75
21844,RETRO SPOT MUG,449,5135,11.44,14152.65,31.52,253,0.07520917551941336,0.44728829436013084,0.08690591658583899,0.2031,362
21845,DAIRY MAID STRIPE MUG,155,2355,15.19,3065.01,19.77,104,0.04907398702641722,0.4224733016430574,0.029873908826382155,0.1671,662
21846,PINK DIAMANTE PEN IN GIFT BOX,91,917,10.08,1791.57,19.69,51,0.03555513772680267,0.4196232447936621,0.01745877788554801,0.1575,758
21847,GREEN  DIAMANTE PEN IN GIFT BOX,23,252,10.96,448.2,19.49,20,0.029303375011751433,0.4166166792155648,0.004267701260911736,0.1501,832
21849,SILVER DIAMANTE PEN IN GIFT BOX,62,364,5.87,900.34,14.52,46,0.03035630346902322,0.4176286033768017,0.011833171677982542,0.1533,800
21850,BLUE  DIAMANTE PEN IN GIFT BOX,44,285,6.48,522.75,11.88,29,0.029613612860769013,0.416783527860277,0.00834141610087294,0.1516,817
21851,LILAC DIAMANTE PEN IN GIFT BOX,46,383,8.33,736.67,16.01,34,0.030534925260881828,0.4172622973046346,0.008729388942774006,0.1522,811
21852,EMPIRE TEDDY,1,1,1.0,6.95,6.95,1,0.02694368712982984,0.41562912771349503,0.0,0.1475,858
21864,UNION JACK FLAG PASSPORT COVER ,266,1463,5.5,2905.02,10.92,166,0.04068816395600263,0.4221152316944656,0.05140640155189137,0.1714,619
21865,PINK UNION JACK  PASSPORT COVER ,210,759,3.61,1588.98,7.57,129,0.03406975651029426,0.4191698327623775,0.04054316197866149,0.1646,687
21866,UNION JACK FLAG LUGGAGE TAG,302,1635,5.41,2038.4,6.75,190,0.04230516122967002,0.4201756693540153,0.058389912706110575,0.1736,597
21867,PINK UNION JACK  LUGGAGE TAG,212,972,4.58,1214.21,5.73,122,0.036072200808498635,0.4183310686231578,0.04093113482056256,0.1651,682
21868,POTTING SHED TEA MUG,754,8563,11.36,10103.47,13.4,377,0.107436307229482,0.438225917496333,0.1460717749757517,0.2306,223
21869,POTTING SHED COFFEE MUG,108,1228,11.37,1409.6,13.05,82,0.03847889442511986,0.41876836649962107,0.02075654704170708,0.1593,740
21870,I CAN ONLY PLEASE ONE PERSON MUG,561,5828,10.39,7003.42,12.48,244,0.08172417034878256,0.43128776671108354,0.10863239573229874,0.2072,333
21871,SAVE THE PLANET MUG,631,10305,16.33,11643.05,18.45,299,0.12381310519883426,0.4416716161740815,0.12221144519883609,0.2292,230
21872,GLAMOROUS  MUG,292,4997,17.11,4951.53,16.96,169,0.07391181724170348,0.42669547877548714,0.05645004849660524,0.1857,490
21873,IF YOU CAN'T STAND THE HEAT MUG,154,1852,12.03,2091.68,13.58,98,0.04434521011563411,0.420294914099693,0.02967992240543162,0.1648,685
21874,GIN AND TONIC MUG,467,6093,13.05,7473.3,16.0,211,0.08421547428786312,0.43233939435933855,0.0903976721629486,0.2023,366
21875,KINGS CHOICE MUG,338,6610,19.56,7368.64,21.8,219,0.08907586725580521,0.4321051572143944,0.06537342386032978,0.1955,413
21876,POTTERING MUG,420,5218,12.42,6110.07,14.55,239,0.07598947071542728,0.42928838057085916,0.08128031037827352,0.1955,413
21877,HOME SWEET HOME MUG,675,12770,18.92,14222.74,21.07,323,0.1469869324057535,0.4474451611811621,0.13074684772065956,0.2417,178
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,298,4962,16.65,3968.36,13.32,225,0.07358277709880605,0.4244950685538669,0.05761396702230844,0.1852,495
21879,HEARTS GIFT TAPE,94,1366,14.53,522.38,5.56,81,0.039776252702829744,0.4167826997717654,0.018040737148399613,0.1582,751
21880,RED AND WHITE SPOT TAPE,149,1958,13.14,993.94,6.67,123,0.04534173169126633,0.4178380873894787,0.02870999030067895,0.164,693
21881,CUTE CATS TAPE,65,1183,18.2,450.75,6.93,49,0.03805584281282316,0.41662238631206394,0.012415130940834141,0.1557,776
21882,SKULLS TAPE,72,921,12.79,398.73,5.54,61,0.03559274231456238,0.41650596154348,0.013773035887487876,0.1553,780
21883,STARS GIFT TAPE ,166,2037,12.27,1015.17,6.12,132,0.04608442229952054,0.417885601765431,0.03200775945683802,0.1653,680
21884,CAKES AND BOWS GIFT  TAPE,68,1232,18.12,457.36,6.73,61,0.03851649901287957,0.4166371800014207,0.012997090203685741,0.1561,772
21888,BINGO SET,636,3130,4.92,11543.7,18.15,445,0.05635987590486039,0.4414492632183181,0.12318137730358875,0.207,335
21889,WOODEN BOX OF DOMINOES,901,11648,12.93,14236.91,15.8,597,0.13643884553915578,0.44747687473308134,0.17458777885548013,0.2528,152
21890,S/6 WOODEN SKITTLES IN COTTON BAG,423,3288,7.77,9322.86,22.04,336,0.05784525712136881,0.4364788521636856,0.08186226964112513,0.1921,442
21891,TRADITIONAL WOODEN SKIPPING ROPE,699,11631,16.64,14488.81,20.73,483,0.13627902604117703,0.4480406463441213,0.13540252182347234,0.2399,184
21892,TRADITIONAL WOODEN CATCH CUP GAME ,633,7219,11.4,8746.92,13.82,450,0.09480116574222056,0.4351898540626045,0.12259941804073715,0.2175,283
21893,POTTING SHED SEED TIN,13,164,12.62,523.0,40.23,13,0.028476074081037885,0.41678408737954165,0.0023278370514064014,0.1492,841
21894,POTTING SHED SEED ENVELOPES,153,1144,7.48,1400.13,9.15,120,0.037689198082166024,0.4187471719098769,0.029485935984481085,0.162,713
21895,POTTING SHED SOW 'N' GROW SET,71,525,7.39,1523.25,21.45,61,0.031869888126351414,0.4190227239573213,0.013579049466537343,0.1548,785
21896,POTTING SHED TWINE,234,2283,9.76,4589.43,19.61,187,0.0483971044467425,0.4258850710725989,0.0451988360814743,0.1732,601
21897,POTTING SHED CANDLE CITRONELLA,104,852,8.19,2573.52,24.75,86,0.03494406317570744,0.42137330914956783,0.019980601357904946,0.1588,745
21898,POTTING SHED ROSE CANDLE,92,760,8.26,2349.88,25.54,73,0.03407915765723418,0.42087278559620156,0.017652764306498547,0.1575,758
21899,"KEY FOB , GARAGE DESIGN",537,6448,12.01,4047.38,7.54,314,0.08755288145153708,0.42467192140303084,0.10397672162948593,0.2054,347
21900,"KEY FOB , SHED",670,8028,11.98,5091.04,7.6,361,0.10240669361662123,0.4270077129059206,0.12977691561590687,0.2197,272
21901,"KEY FOB , BACK DOOR ",599,5861,9.78,3733.97,6.23,316,0.08203440819780013,0.4239704856721216,0.11600387972841901,0.2073,332
21902,"KEY FOB , FRONT  DOOR ",427,5169,12.11,3208.19,7.51,251,0.07552881451537087,0.4227937495162956,0.08263821532492725,0.1937,428
21903,MAN FLU METAL SIGN,350,3326,9.5,6541.28,18.69,231,0.05820250070508602,0.4302534617792614,0.06770126091173617,0.1854,493
21904,HOUSE WRECKING METAL SIGN ,133,638,4.8,972.3,7.31,104,0.03293221773056313,0.4177896554019324,0.025606207565470416,0.1588,745
21905,MORE BUTTER METAL SIGN ,197,1518,7.71,1973.65,10.02,132,0.0412052270376986,0.42003075386447647,0.038021338506304556,0.1664,669
21906,PHARMACIE FIRST AID TIN,322,1603,4.98,10830.65,33.64,214,0.04200432452759237,0.439853402371744,0.06226964112512124,0.1814,529
21907,I'M ON HOLIDAY METAL SIGN,704,4969,7.06,10262.05,14.58,381,0.07364858512738554,0.4385808317562723,0.13637245392822503,0.2162,288
21908,CHOCOLATE THIS WAY METAL SIGN,813,9364,11.52,17974.04,22.11,382,0.11496662592836326,0.4558408596507696,0.15751697381183316,0.2428,173
21910,WAY OUT METAL SIGN ,101,1034,10.24,1331.7,13.19,84,0.03665507191877409,0.4185940202967628,0.019398642095053348,0.1582,751
21911,GARDEN METAL SIGN ,258,2362,9.16,3590.1,13.92,200,0.04913979505499671,0.42364849352571304,0.0498545101842871,0.1742,591
21912,VINTAGE SNAKES & LADDERS,620,3311,5.34,11872.97,19.15,447,0.058061483500987124,0.44218619485137534,0.12007759456838021,0.2068,337
21913,VINTAGE SEASIDE JIGSAW PUZZLES,207,985,4.76,3578.77,17.29,170,0.03619441571871768,0.4236231361126401,0.03996120271580989,0.1666,667
21914,BLUE HARMONICA IN BOX ,833,11710,14.06,14517.47,17.43,446,0.13702171664943122,0.4481047896326183,0.16139670223084385,0.2488,158
21915,RED  HARMONICA IN BOX ,904,34349,38.0,38884.65,43.01,467,0.34985428222243115,0.5026404161713243,0.17516973811833172,0.3426,37
21916,SET 12 RETRO WHITE CHALK STICKS,554,10192,18.4,4117.48,7.43,304,0.12275077559462254,0.42482881060483274,0.10727449078564501,0.2183,278
21917,SET 12 KIDS  WHITE CHALK STICKS,391,7871,20.13,3217.56,8.23,246,0.10093071354705274,0.4228147202983339,0.07565470417070805,0.1998,384
21918,SET 12 KIDS COLOUR  CHALK STICKS,601,14083,23.43,5663.14,9.42,369,0.15933063833787722,0.4282881167910971,0.11639185257032007,0.2347,206
21922,UNION STRIPE WITH FRINGE  HAMMOCK,336,1253,3.73,9433.39,28.08,204,0.038713923098618035,0.4367262268209633,0.06498545101842872,0.1801,542
21923,RED/CREAM STRIPE FRINGE HAMMOCK,110,323,2.94,2467.85,22.44,80,0.029970856444486226,0.4211368115467946,0.02114451988360815,0.1574,759
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,116,294,2.53,2228.3,19.21,82,0.029698223183228355,0.4206006801874273,0.02230843840931135,0.1575,758
21925,UNION STRIPE CUSHION COVER ,161,1160,7.2,1427.2,8.86,100,0.03783961643320485,0.41880775665585096,0.031037827352085354,0.1626,707
21926,RED/CREAM STRIPE CUSHION COVER ,139,966,6.95,1192.3,8.58,90,0.03601579392685908,0.4182820323548057,0.02677012609117362,0.1604,729
21927,BLUE/CREAM STRIPE CUSHION COVER ,184,1130,6.14,1397.3,7.59,94,0.03755758202500705,0.4187408381518013,0.035499515033947625,0.1639,694
21928,JUMBO BAG SCANDINAVIAN PAISLEY,1204,22817,18.95,40937.25,34.0,450,0.24144025571119676,0.5072342931416322,0.23336566440349177,0.3273,51
21929,JUMBO BAG PINK VINTAGE PAISLEY,1257,23836,18.96,42829.93,34.07,505,0.25102002444298205,0.5114702568287424,0.24364694471387002,0.3354,44
21930,JUMBO STORAGE BAG SKULLS,1017,12299,12.09,22783.79,22.4,386,0.14255899219704804,0.4666054507829622,0.197090203685742,0.2688,116
21931,JUMBO STORAGE BAG SUKI,1762,25580,14.52,47050.36,26.7,546,0.26741562470621416,0.5209159043888109,0.3416100872938894,0.3766,21
21932,SCANDINAVIAN PAISLEY PICNIC BAG,502,3483,6.94,7202.46,14.35,315,0.059678480774654506,0.4317332335688103,0.09718719689621727,0.1962,407
21933,PINK VINTAGE PAISLEY PICNIC BAG,482,3771,7.82,8006.31,16.61,294,0.062386011093353386,0.4335323118122977,0.0933074684772066,0.1964,405
21934,SKULL SHOULDER BAG,348,3197,9.19,5055.05,14.53,164,0.05698975274983548,0.4269271645125846,0.06731328806983511,0.1837,509
21935,SUKI  SHOULDER BAG,457,4890,10.7,7701.92,16.85,234,0.07290589451913133,0.4328510635364563,0.08845780795344325,0.1981,394
21936,RED/WHITE SPOT PICNIC BAG,813,7240,8.91,20045.66,24.66,396,0.09499858982795902,0.46047730484673044,0.15751697381183316,0.2377,197
21937,STRAWBERRY   PICNIC BAG,517,3743,7.24,10403.85,20.12,286,0.06212277897903544,0.43889819108316974,0.10009699321047527,0.2004,381
21942,SKULLS DESIGN FLANNEL,66,1298,19.67,670.8,10.16,41,0.039136974710914735,0.41711487516879014,0.012609117361784675,0.1563,770
21943,CAKES AND RABBITS DESIGN FLANNEL ,41,387,9.44,304.83,7.43,37,0.030572529848641533,0.4162958061076854,0.007759456838021339,0.1515,818
